link,comment_id,parent_id,username,text,created_at,like_count,reply_count
https://www.instagram.com/p/DOV0Rn2DNf-/,17916292923173899,,lorenzoabim,Anjir Dahnil kebagian kue nya :),1757333808,192,16
https://www.instagram.com/p/DOV0Rn2DNf-/,18095910739726736,17916292923173899,fndnrz,@risqi_aguspianto hahaha bukan pendukung prabowo dari tahun 2014 😂,1757372912,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17980524434883939,17916292923173899,muchlizdarma1,@lorenzoabim kerjanya setaun sekali,1757387323,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18173137474359052,17916292923173899,ikbarsinaga999,@al_hazhouse.land Kaesang hahahha,1757676329,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18038689634666892,,rahmadsejati,"harapan rakyat sederhana 🙏 kerja nyata, hasil terasa, hidup lebih baik 😊",1757334122,757,2
https://www.instagram.com/p/DOV0Rn2DNf-/,17945959320019070,18038689634666892,meilanidoodling,@rahmadsejati ❤️🔥,1757382212,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18099951511549528,18038689634666892,andianq,@rahmadsejati bang nomor 1 udah ngomong macem2 baru juga berapa hari dilantik. saya pesimis huhu,1757410885,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18315409279300319,,thoniluthfi,"good reshuffle, tp biar fair rakyat nunggu geng solo kena reshuffle juga",1757334077,1033,16
https://www.instagram.com/p/DOV0Rn2DNf-/,18093915322678330,18315409279300319,alimunirss,@thoniluthfi apaan dahnil itu orang menye,1757383783,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18078754694313091,18315409279300319,tahu.balado05,Apalagi bahlil dia itu ketua partai+ tukar kursi ketua mpr buat Gerindra. Balasan kader golkar masuk kabinet,1757503781,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17881525074262256,,rimahanidar,"good move pak prabowo, semoga makin produktif 💎",1757334108,456,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17990378891696424,,airfaanin,Mau dong dibahas background menteri menteri baru ini mince 🙌,1757333857,677,18
https://www.instagram.com/p/DOV0Rn2DNf-/,18085792627708769,17990378891696424,myjiin_nuna,"@myjiin_nuna Profil Mochamad Irfan Yusuf   Latar Keluarga: Cucu pendiri Nahdlatul Ulama (NU), KH Hasyim Asy’ari, dan putra KH Yusuf Hasyim. Ia juga sepupu Presiden ke-4 RI KH Abdurrahman Wahid (Gus Dur)   Pendidikan: 	•	Sarjana (S1) dan Magister (S2) dari Universitas Brawijaya, Malang . 	•	Doktor (S3) di bidang Manajemen Pendidikan Islam dari UIN Maulana Malik Ibrahim Malang, lulus Februari 2025   Sekretaris Umum Pondok Pesantren Tebuireng (1989–2006), Wakil Ketua Yayasan Hasyim Asy’ari (sejak 1990), dan Komisaris Utama PT BPR Tebuireng (1996–2016) . 	•	Pengasuh Pesantren Al-Farros dan pernah menjadi dosen Akper Widyagama Malang (2013–2016) . 	•	Aktif di NU: Wakil Ketua Rabithah Ma’ahid Islamiyah (RMI) Jatim (2014–2017) dan Wakil Ketua Lembaga Perekonomian NU (2015–2016) . 	•	Politikus: Anggota DPR RI (Dapil Jatim VIII) pada 2024, meski masa jabatannya singkat karena diangkat sebagai Kepala BP Haji per Oktober 2024 . Kepala Badan Penyelenggara Haji (BP Haji), diangkat sejak 22 Oktober 2024  ( sama luhut dan jk ,ga ada hubungan personal)",1757348749,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18066568718464364,17990378891696424,io9713,Sama aja😂😂😂,1757371117,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17877846699393099,,empathmommy,Purbaya dari circle LBP infonya. Bener gak sih?,1757334039,53,5
https://www.instagram.com/p/DOV0Rn2DNf-/,17911754739198788,17877846699393099,halshalz,"Dia diangkat jokowi jadi ketua LPS, tapi jangan buru2 menyimpulkan. Liat aksinya setelah menjabat dulu",1757334470,6,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18536741629051171,17877846699393099,dudiramdani,@reisaldo.r yang dalemnya kacang merah,1757334516,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17852403765539127,17877846699393099,ins77_80,Nama mini market yg udah bangkrut,1757385959,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17918622087039768,,afrizaljijay,Bahlil Luhut Erick Tito Listyo Airlangga Zulhas masuk kloter 2 ya pak,1757335110,73,9
https://www.instagram.com/p/DOV0Rn2DNf-/,18519537625024458,17918622087039768,lenirahardja,@ayurachanda bagi Tuhan gak ada yg mustahil ❤️,1757388331,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18040470263408807,17918622087039768,yunet425,Gk berani di copot🤣,1757400025,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18103206322588474,17918622087039768,denisarimbi06,"@prabowo betul itu, orang2 sisaa Mulyono tidak beres semuanya itu 🔥 lanjut mrk pak Prabowo 🔥",1757480271,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18106999417560107,,susiloturjoyo,mantap reshuffle 👍 semoga energi baru bikin program jalan lebih cepet 🚀,1757334047,447,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18072000203152529,,mika.sa5002,"Aku udah cek semua nya, menurut gw Ok dan sesuai dengan baground pendidikan",1757334080,1,30
https://www.instagram.com/p/DOV0Rn2DNf-/,17867341506372449,18072000203152529,nky.338,@mika.sa5002 😂,1757385615,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18222993382306415,,auliaarezki,Menkeu temennya luhut yaaa.. msh bau jokowow brti 😂,1757334090,336,18
https://www.instagram.com/p/DOV0Rn2DNf-/,18526555066053365,18222993382306415,agnes_antam_minigold,@auliaarezki wow bgt,1757435340,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17921412669139143,18222993382306415,ikbarsinaga999,"Lah rotasi udahan, PKB -> Golkar",1757529888,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18526155427012993,,mhmdosmm,Gunanya menteri agama apa? Malah bikin kementerian haji dan umroh,1757333833,157,18
https://www.instagram.com/p/DOV0Rn2DNf-/,17951615489878651,18526155427012993,aabunyamin,"@apna_permana97 Harusnya, haji dan umroh lepas ke swasta, biar kompetitip",1757376629,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18082298351311613,18526155427012993,alimasykur__,"@roynais stafsus lah, utusan khusus lah, wamen 2 orang lah bagi"" jabatan 😂",1757406822,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18020781608757420,18526155427012993,rakyadjelata,@mhmdosmm bagi-bagi jatah jabatan dan anggaran buat timses,1757432644,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18063205994343858,,plutonioneon,Apa urgensinya dengan dibuat kementerian haji & umroh? Bukankah sudah tepat jika masuk ke dalam kementerian agama? Justru yang lebih harus diperbaiki adalah orang-orang yang ada di dalam dirjen haji dan umrohnya. Bukan malah memisahkan dan membuat kementerian haji & umroh,1757343123,29,3
https://www.instagram.com/p/DOV0Rn2DNf-/,17911741644072011,18063205994343858,enia130901,@plutonioneon biar gak diganggu ngambil cuan nya😂 paham kan kadang basah kaka... 😂😂,1757345766,2,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17893910022334467,18063205994343858,enia130901,@plutonioneon ladang,1757345776,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17965338866797302,18063205994343858,nasrunart77,"@plutonioneon setuju. Ibadah haji setahun sekali, umroh kan pribadi.. knp musti ada kementriannya.",1757377218,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18177974062342342,,pu666uh,Menteri haji 😂😂😂😂 haji di mentriin,1757336331,20,2
https://www.instagram.com/p/DOV0Rn2DNf-/,18166107619367260,18177974062342342,rizky_wy,"menurutku kasihan agama lain si, sperti diasingkan di negeri sendiri",1757337616,7,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17858889009489776,18177974062342342,brez84,@pu666uh duitnya gede bgt 😂,1757388960,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18017366378785365,,bungalawang22,Bahlil gk di ganti gaes? Bertanya dgn nada horeg,1757385430,2,1
https://www.instagram.com/p/DOV0Rn2DNf-/,17911032549199837,18017366378785365,lenirahardja,@bungalawang22 yg real ngerusak masa di pertahanin ya😂,1757388480,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18099373084552689,,ardii_lukman,"Info background nya dong min ,, apakah masih bagi"" kue🔥",1757336524,3,3
https://www.instagram.com/p/DOV0Rn2DNf-/,18047837156642769,18099373084552689,sarden.ina,"@ardii_lukman 1 birokrat orang LBP + menko dan ketua LPS dari era mulyono, 2 orang golkar, 3 4 5 ternak wowok dari gerindra",1757336989,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18093538885680272,18099373084552689,vandra_imanda,"@ardii_lukman masihah, masa gak bagi rata 😂",1757344568,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18107479705498545,18099373084552689,io9713,@ardii_lukman sama aja😂😂,1757371143,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18398569762137939,,rkrahmansyahr,menkopolhukam siapa kah kira2,1757334499,2,5
https://www.instagram.com/p/DOV0Rn2DNf-/,18107031259560625,18398569762137939,muradmemetic,Gatot.,1757337250,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17910214671211101,18398569762137939,thdytt_t,Abu janda,1757344258,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18061185473588003,18398569762137939,i.m.reys,@polparty123 tapi Andika perkasa tau apa tentang hal itu😂 masa mau di tempatin yang memang bukan bidangnya,1757372983,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18091280491689139,,ayuuandriani_,"Artinya: ""Ya Allah, jadikanlah pemimpin kami orang yang baik. Berikanlah taufik kepada mereka untuk melaksanakan perkara terbaik bagi diri mereka, bagi Islam, dan kaum muslimin, dan seluruh rakyat.Ya Allah, bantulah mereka untuk menunaikan tugasnya, sebagaimana yang Engkau perintahkan, wahai Rabb semesta alam. Ya Allah, jauhkanlah mereka dari teman dekat yang jelek dan teman yang merusak. Juga dekatkanlah orang-orang yang baik dan pemberi nasihat yang baik kepada mereka, wahai Rabb semesta alam. Ya Allah, jadikanlah pemimpin kami sebagai orang yang baik, di mana pun mereka berada.""🤲",1757344402,5,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18074088062023199,,bang.dondo97,"Menpora berikutnya pasti antara Taufik Hidayat, Arya, Tsamara, atau Andre",1757333765,9,3
https://www.instagram.com/p/DOV0Rn2DNf-/,18071280563152845,18074088062023199,aryaaa.gn,@bang.dondo97 erick juga bang jngan lupa otw full rangkap diembad semua bang😂😂,1757333874,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18080379571759275,18074088062023199,ikbarsinaga999,@bang.dondo97 gua lebih ke kader gajah atau simpatisan,1757334011,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17961817109826473,18074088062023199,borusitoruspanenauli,@bang.dondo97 tsamara itu malah orangnya jokowi,1757336837,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18042849491370553,,_zamzamiali,Mantap trio Gerindra 😍🔥,1757348361,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18116418598504190,,rahayuindah_,isinya mayoritas orang gerindra smwa weh 😂,1757334891,2,2
https://www.instagram.com/p/DOV0Rn2DNf-/,17852412408538826,18116418598504190,wongtani_padi,"@rahayuindah_ Termul panas, blm puas maling duit Rakyat kah ?",1757373209,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18288817420257455,18116418598504190,rahayuindah_,@wongtani_padi lah apa hubungannya 😂,1757376862,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18113509726464434,,mahendraprks,"mentri baru oke vibes, tp geng solo itu kaya duri, kapan dicabut pak?",1757334091,755,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17863621227396233,,diah.ummu.s,wapresnya ga sekalian diganti pak? 🤔,1757343384,1,3
https://www.instagram.com/p/DOV0Rn2DNf-/,17856052683513840,17863621227396233,eyesmaul,@diah.ummu.s @gibran_rakabuming mas 😂😂,1757345985,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17848532745527213,17863621227396233,i.m.reys,@diah.ummu.s kalau yang masih kerja ngapain di ganti. Ini menteri di ganti bukan karena sakit hati buk anis😂,1757373048,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18071087119917670,17863621227396233,diah.ummu.s,@i.m.reys 😂,1757476318,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17981882234890126,,wisnu7331,"Dilihat dari track record nya, iya masih bagi-bagi kursi😢😢😢",1757334363,54,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18503124007068266,,indahpontoh__,Boleh langsung tampilkan portfolio aja gak? Lagi malas nih ubek-ubek kinerja,1757333855,37,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18038708642446365,,yehezkielde12,"gaspol pak, rakyat dukung reshuffle… tp kok geng solo msh aman sentosa?",1757334032,481,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18110684878531114,,nugieramadhan97,"Udah ada menteri agama, nambah kementerian baru. 😂😂",1757341026,2,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18076690421002085,,muhammadabdul_rosyid,Bahlil gak di ganti sekalian pak ??? Luhut juga tuh gak guna dia malah naik jabatan,1757380566,1,1
https://www.instagram.com/p/DOV0Rn2DNf-/,18080047591779529,18076690421002085,lenirahardja,@prabowo @fraksipartaigerindra,1757388515,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18076123361483148,,roroenam,HAHAHAHAHAHAHAHAHAHAHAHAHAHAHA,1757512781,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17964166451813987,,gracejoline97,kapolri ganti .. itu mulyono yang tunjuk,1757395322,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18057843245134225,,nyongalfian,Dan menporanya Raffi Ahmad 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1757392299,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18115891795457360,,trianto_nugroho,Menteri haji & umroh 😅,1757340070,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17947291700898104,,roy_mono1010,Sama aja ternyata,1757500664,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17984915402724352,,baelah.uus,Kapolri kapan diganti? Lama banget menjabat,1757347325,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17916754155177927,,liana_pertiwi01,"Efesiensi cukup di rakyat, pemerintah punya lemabaga baru yaitu mentri umroh dan haji 😂😂😂😂😂",1757348360,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18019390163570333,,puza_ad,Apa aga ada anak bangsa lain yg very very smart selain kader partai atau lingkungan pemerintahan yg bisa dijadikan mentri? Serius gw cuma nnya aja,1757376578,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18483060673079051,,jr_bronto,Copot KAPOLRI! Jauh lebih penting!,1757394064,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17994108917685202,,aflahj,Dahnil akhirnya kebagian juga,1757383229,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17922508191138649,,tonisuckseed,Kementerian haji dan umroh.. Bakal apa coba.. Cuman nambah beban negara aja...,1757341176,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18325138084236226,,atmaja_oka28,Danil anzar 😂😂😂😂😂😂,1757348912,2,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18104004658588293,,melaniera12,"alhamdulillah reshuffle, semoga lancar… tinggal satu PR: geng solo kapan giliran?",1757334025,413,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18148160902405279,,klinik.pupukracikan,Begitu urgent kah menteri haji dan umroh ?? Buang2 APBN aja,1757345817,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18144314884411725,,cacakpraspicisan,Langsung pas sumpah jabatan jika terjadi korupsi di dibidangjya siap dihukum MATI🔥,1757340579,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18104589559514293,,stev.iji,WAHHH KEMENTRIAN YANG HANYA FOKUS NGURUS SATU AGAMA SAJA 😂😂👏👏👏,1757346269,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17973129530776889,,sastramiguna,Luhut dan bahlil senyum tipis😂,1757345265,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18039232985675900,,alineandari,Haji umrah? Kebagian juga… adil memang bapak yang satu ini 🙌,1757336189,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17935752531076652,,farizdesta,"Purbaya kaki kanan luhut, berbahaya ni",1757342804,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18082046770985932,,berkegiatan,"Hebat juga ya dari Garena, Hyundai, sekarang jadi Wamen Haji & Umrah @wirassan",1757440663,0,1
https://www.instagram.com/p/DOV0Rn2DNf-/,18532360519034523,18082046770985932,wirassan,@berkegiatan bwaaang anzeeeng. Amalannya apa ya 😂,1757471458,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18095554042646156,,syah_ram,Bahlil dan Zulkifli Hasan ga diganti pak @prabowo . Masyarakat ingin sekaliiiiiii mlihat mereka di ganti jg.,1757333854,81,4
https://www.instagram.com/p/DOV0Rn2DNf-/,18150102412401034,18095554042646156,hafidh.dwi.w,Zulhas itu temen sohib Prabowo 3x nyapres 3x zulhas dukung Prabowo. Jadi ga mungkin lengser 😂😂😂,1757333968,5,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18524108623051661,18095554042646156,hyounea711,Sabar kak.. Biar masuk ke jaringnya dulu.. Doa Kan saja yang terbaik.,1757334100,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18076210160003670,18095554042646156,lenirahardja,Amen yg kencengggg❤️,1757388357,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17862658161468789,,syakurhilmy_,@tempodotco barangkali ada info terkait background menteri baru ini,1757333836,36,3
https://www.instagram.com/p/DOV0Rn2DNf-/,18096128599635493,17862658161468789,muhammadkholili30,@syakurhilmy_ nitip,1757334022,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18113609227466907,17862658161468789,rngyudho,"@syakurhilmy_ coba cari di Wikipedia bang, ada semua",1757335069,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18055410473168799,17862658161468789,io9713,@syakurhilmy_ sama aja😂😂,1757371125,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18023002358536666,,tsyahrulramadhan_,@dahnil_anzar_simanjuntak kemarin sempat blunder soal petugas haji asal tidak melanggar syariat. Orang yang non muslim itu jelas sudah tidak sesuai syariat. Semoga abang mampu perbaiki melalui kinerja setelah di lantik ini. Semoga amanah,1757351994,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18051114680248813,,choirull_huda,next Bahlil dan luhut,1757341890,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17872903608332383,,yogis.jpg,Mentri Haji dan Umroh 😮🔥,1757340662,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17875517067310409,,uktazzy,Menporanya mana?,1757339716,0,1
https://www.instagram.com/p/DOV0Rn2DNf-/,18089036974639873,17875517067310409,ilzamuddin_,@uktazzy lagi olahraga dulu 😂,1757339855,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18323262928229372,,virdhaarguna,"support reshuffle, tp sekalian lah pak, geng solo jgn dikasih karpet merah terus",1757334100,385,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18089166514640012,,zidnymubarokc,Semoga lebih baik dari sebelumnya ❤️,1757334075,5,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18098701987628283,,dessyamaya,"Semoga amanah dalam menjalankan tugas, dan bs membuat Indonesia lebih baik 🤲🏻🙏🏻",1757335800,2,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17858634246493566,,anagirl20101993,Makin unfaedah...😢😢 bkn di kurangi menteri nya makin di tambah...nasib mu lh indonesia pnya pemimpin gk bs krja..,1757335223,1,2
https://www.instagram.com/p/DOV0Rn2DNf-/,18524390638019458,17858634246493566,ardnsyah.yusuf,@anagirl20101993 diganti,1757335454,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18356989783082237,17858634246493566,sarden.ina,@ardnsyah.yusuf itu haji umroh kementerian baru,1757337047,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18104478382587182,,suhartini2759,Ahhhhh tidak asing orang orang pendukung prabowo,1757336499,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18078739123948059,,onlyonemuli_,"min, tolong bikinin background para menteri baru ini. mereka siapa, rekam jejaknya gimana",1757336564,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17856252207514441,,agusmudidani,"Budi Ari langsung dibuka dan diadili dlm kasus Judol, begitu jg Ario Tejo kasus pengembalian 27M....",1757336617,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18042466418371863,,bli_bagus777,Apakah masih terdeteksi orang2 era keberlanjutan? Atau orang pak Pres? Jika benar2 bersih2 Sepertinya masih ada beberapa tuh yang tersisa di kabinet.. 😁,1757334163,3,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18057120650424706,,panther.2921785,"syukurlah tdk ada Anies Benggali Yaman, jngan kasih kendur dgn hama Yaman ini di NKRI",1757336174,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18044389493652509,,ardianirwan__,"optimis sama yg baru, semoga lari kenceng… tinggal geng solo nih pak, jangan kebal dong",1757334055,434,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18090757114805880,,aisavah2025,Tidak lebih baik juga,1757335842,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17873355576328063,,neversaydie28_,"Yg lain keluar masukkkk tapi... The one only masih stay terus d era kegelapan atas kepemimpinannya yaitu @listyosigitprabowo wow tetap bertahan meskipun buruk,cacian tiap hari udh keballl",1757335312,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18311753971244328,,tokoh_fiksi_buatan_yaduhi,Selagi ada luhut semua keliatan sama saja 😂😂,1757334407,4,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18022109039554754,,traw__young,still termul?,1757333931,9,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18018265130771180,,fikriadhiez,"udah berani reshuffle, semoga next step berani juga sentuh geng solo",1757334068,411,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17905831344250827,,mazid_art,Danil apa lgi,1757333949,3,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18067105826237196,,akbararfandi,Ganti pemain gak sih 😢,1757334577,2,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17890563756339438,,proxima_centaury99,Ada gk sih akun yg bahas bagroundnya mentri2 baru ini. Biar kita gk ketipu lagi,1757335128,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18090216481783191,,imammtech,Tito tu Termul sejak dini,1757333870,7,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18076091306005409,,aldimac,Uhuk mentri ham ganti...,1757334975,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18002647967807067,,hastutyhan,"Menteri haji, habis seng uang rakyat , bikin terusss kementrian",1757334786,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18097370779713467,,ritchme.narendra,"Yg Purbuaya itu berbahaya , ❌❌❌",1757334932,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18523517491050227,,kentakyw,"Purbaya cs nya luhut, dia jg relawan jokowi",1757334159,2,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17998187747811212,,galang45xx,"Lebih baik atau lebih buruk ni ?  Angkat lagi kasus judol, lumayan KLO ketangkep sitaannya buat bayar utang negara ..",1757334213,6,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18119371507503208,,emaskoko168,Oh haji dan umroh itu ada kementrian tersendiri 😮 Baru paham...,1757334360,2,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18199318375314321,,oodozt,ditunggu background dari mereka🙌,1757334660,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17870030220351872,,sheina.ayumi,Siapapun penggantinya tunjuk lah yg sesuai bidangnya....biar gk amburadul.....,1757334128,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17854217121532763,,bchtakos,"gua ga pernah tau sama sekali, coba kasih tau dong mereka kinerjanya gimana terus dulu jabat sebagai apa",1757333793,2,5
https://www.instagram.com/p/DOV0Rn2DNf-/,17908332336215449,17854217121532763,kidaisme,@bchtakos okeh kawan,1757333957,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18134127748445671,17854217121532763,susantoagus0310,@bchtakos nyari di google kan bisa bang,1757334180,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17918497020036124,17854217121532763,novacm,@bchtakos 😂,1757334425,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18102001201613265,,wafdhu,"Men, men, men, men and men 🙄. Female representative mana?",1757333815,8,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18292862887269120,,rcrdcndrs,wkwk kementerian secuil doang dikasih wamen 😂 kek kembud sama kemenham,1757334025,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17953977068864359,,ikbarsinaga999,"Menpora, duarr gajah, shak-shik-shok",1757333943,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18092399464666207,,faisoljack77,Ditunggu background nya min,1757333920,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17917453740164529,,trotski.zakharov,Kirik kirik Asuhan Prabowo,1757333800,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18070067024163978,,prastyoisme,Yg pntg jgn org2nya jkw,1757333830,1,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17892770745186231,,popado50,😂,1757333828,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18054995792448164,,mmarselllll_,anjir mukanya kuat banget…..liat aja deh nanti,1757333830,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18071265728132131,,akbrfrm,Gak sia-sia berhenti di pinggir jalan dan cium bendera waktu itu. WKWKWK,1757333870,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18312861931301231,,bearmarley420,Kudanil jadi wamen😮,1757333870,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18307068709218004,,diianauliia15,Ini kabinetnya lagi ngajak becanda atau memang sengaja biar lucu aja,1757333874,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18067848389187177,,wagyu.giaaaa,Mugia amanah yaallah,1757333900,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18053212037226619,,rifkiimenn,"Wkwkwkkw dahnil, krn benerin bendera ajaa😂",1757333917,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17898139902274507,,netizen_one_piece,"Alhamdulilah mentri keuangan ganti, murah mudahan lebih baik.",1757333929,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17855170170525596,,aziz_ibnu_abdillah,Masih menunggu info Menteri Pemuda dan Olahraganya siapa ya??,1757333974,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17892707739338337,,steevenn.w,"haji dan umroh pun perlu menteri wkwkwk, buang” anggaran aja 😂",1757333981,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18072836177118498,,riosuwandi9541,Semoga Dengan Penyelenggara Baru di kabinet merah putih dapat memberikan yang Terbaik bagi otoritas tertinggi di negara Demokrasi yaitu Rakyat 🙌❤️,1757333997,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,18077596601054075,,linda16662,BERHARAP KAPABILITAS.. TERNYATA... AAAH.. SUTRA LAH YAA..😮😮😮😮😮,1757333999,0,0
https://www.instagram.com/p/DOV0Rn2DNf-/,17982022874855994,,delimsdela,Coba kulik backgroundnya,1757334005,0,0
